series_id,time_idx,prediction,store_nbr,family,ds
1_GROCERY_I,1261,0.018384084,1,GROCERY_I,2019-01-29
1_GROCERY_I,1262,0.046755943,1,GROCERY_I,2019-01-30
1_GROCERY_I,1263,0.21468537,1,GROCERY_I,2019-01-31
1_GROCERY_I,1264,0.36347485,1,GROCERY_I,2019-02-01
1_GROCERY_I,1265,0.018302562,1,GROCERY_I,2019-02-02
1_GROCERY_I,1266,0.016144259,1,GROCERY_I,2019-02-03
1_GROCERY_I,1267,0.015244757,1,GROCERY_I,2019-02-04
1_GROCERY_I,1268,0.018621452,1,GROCERY_I,2019-02-05
1_GROCERY_I,1269,0.041997317,1,GROCERY_I,2019-02-06
1_GROCERY_I,1270,0.15036738,1,GROCERY_I,2019-02-07
1_GROCERY_I,1271,0.20518504,1,GROCERY_I,2019-02-08
1_GROCERY_I,1272,0.0091305105,1,GROCERY_I,2019-02-09
1_GROCERY_I,1273,0.007316628,1,GROCERY_I,2019-02-10
1_GROCERY_I,1274,0.0075111343,1,GROCERY_I,2019-02-11
1_GROCERY_I,1275,0.010108849,1,GROCERY_I,2019-02-12
1_GROCERY_I,1276,0.026074538,1,GROCERY_I,2019-02-13
1_GROCERY_I,1277,0.11602252,1,GROCERY_I,2019-02-14
1_GROCERY_I,1278,0.18548031,1,GROCERY_I,2019-02-15
1_GROCERY_I,1279,0.0076651247,1,GROCERY_I,2019-02-16
1_GROCERY_I,1280,0.0071163764,1,GROCERY_I,2019-02-17
1_GROCERY_I,1281,0.007191,1,GROCERY_I,2019-02-18
1_GROCERY_I,1282,0.01811455,1,GROCERY_I,2019-02-19
1_GROCERY_I,1283,0.07679516,1,GROCERY_I,2019-02-20
1_GROCERY_I,1284,0.09133142,1,GROCERY_I,2019-02-21
1_GROCERY_I,1285,0.074570134,1,GROCERY_I,2019-02-22
1_GROCERY_I,1286,0.004707901,1,GROCERY_I,2019-02-23
1_GROCERY_I,1287,0.004204939,1,GROCERY_I,2019-02-24
1_GROCERY_I,1288,9.169221,1,GROCERY_I,2019-02-25
1_GROCERY_I,1289,9.155352,1,GROCERY_I,2019-02-26
1_GROCERY_I,1290,9.476456,1,GROCERY_I,2019-02-27
1_GROCERY_I,1291,10.484,1,GROCERY_I,2019-02-28
1_GROCERY_I,1292,11.655911,1,GROCERY_I,2019-03-01
1_GROCERY_I,1293,9.714988,1,GROCERY_I,2019-03-02
1_GROCERY_I,1294,9.658888,1,GROCERY_I,2019-03-03
1_GROCERY_I,1295,9.560578,1,GROCERY_I,2019-03-04
1_GROCERY_I,1296,9.482229,1,GROCERY_I,2019-03-05
1_GROCERY_I,1297,9.654588,1,GROCERY_I,2019-03-06
1_GROCERY_I,1298,10.504745,1,GROCERY_I,2019-03-07
1_GROCERY_I,1299,11.563942,1,GROCERY_I,2019-03-08
1_GROCERY_I,1300,9.534928,1,GROCERY_I,2019-03-09
1_GROCERY_I,1301,9.388799,1,GROCERY_I,2019-03-10
1_GROCERY_I,1302,9.298382,1,GROCERY_I,2019-03-11
1_GROCERY_I,1303,9.258846,1,GROCERY_I,2019-03-12
1_GROCERY_I,1304,9.51511,1,GROCERY_I,2019-03-13
1_GROCERY_I,1305,10.482708,1,GROCERY_I,2019-03-14
1_GROCERY_I,1306,11.674185,1,GROCERY_I,2019-03-15
1_GROCERY_I,1307,9.476915,1,GROCERY_I,2019-03-16
1_GROCERY_I,1308,9.375817,1,GROCERY_I,2019-03-17
1_GROCERY_I,1309,9.262069,1,GROCERY_I,2019-03-18
1_GROCERY_I,1310,9.775238,1,GROCERY_I,2019-03-19
1_GROCERY_I,1311,10.375427,1,GROCERY_I,2019-03-20
1_GROCERY_I,1312,10.51837,1,GROCERY_I,2019-03-21
1_GROCERY_I,1313,11.126079,1,GROCERY_I,2019-03-22
1_GROCERY_I,1314,9.151345,1,GROCERY_I,2019-03-23
1_GROCERY_I,1315,8.995123,1,GROCERY_I,2019-03-24
1_GROCERY_I,1316,36.676987,1,GROCERY_I,2019-03-25
1_GROCERY_I,1317,38.440514,1,GROCERY_I,2019-03-26
1_GROCERY_I,1318,48.97542,1,GROCERY_I,2019-03-27
1_GROCERY_I,1319,81.5009,1,GROCERY_I,2019-03-28
1_GROCERY_I,1320,43.755882,1,GROCERY_I,2019-03-29
1_GROCERY_I,1321,38.345837,1,GROCERY_I,2019-03-30
1_GROCERY_I,1322,38.091835,1,GROCERY_I,2019-03-31
1_GROCERY_I,1323,38.873325,1,GROCERY_I,2019-04-01
1_GROCERY_I,1324,41.98276,1,GROCERY_I,2019-04-02
1_GROCERY_I,1325,54.830887,1,GROCERY_I,2019-04-03
1_GROCERY_I,1326,87.58722,1,GROCERY_I,2019-04-04
1_GROCERY_I,1327,49.716984,1,GROCERY_I,2019-04-05
1_GROCERY_I,1328,39.613342,1,GROCERY_I,2019-04-06
1_GROCERY_I,1329,39.680046,1,GROCERY_I,2019-04-07
1_GROCERY_I,1330,39.99653,1,GROCERY_I,2019-04-08
1_GROCERY_I,1331,41.662132,1,GROCERY_I,2019-04-09
1_GROCERY_I,1332,51.890175,1,GROCERY_I,2019-04-10
1_GROCERY_I,1333,82.59851,1,GROCERY_I,2019-04-11
1_GROCERY_I,1334,46.836906,1,GROCERY_I,2019-04-12
1_GROCERY_I,1335,37.45922,1,GROCERY_I,2019-04-13
1_GROCERY_I,1336,36.972027,1,GROCERY_I,2019-04-14
1_GROCERY_I,1337,37.000095,1,GROCERY_I,2019-04-15
1_GROCERY_I,1338,47.579063,1,GROCERY_I,2019-04-16
1_GROCERY_I,1339,66.27822,1,GROCERY_I,2019-04-17
1_GROCERY_I,1340,77.71478,1,GROCERY_I,2019-04-18
1_GROCERY_I,1341,39.736565,1,GROCERY_I,2019-04-19
1_GROCERY_I,1342,36.14559,1,GROCERY_I,2019-04-20
1_GROCERY_I,1343,36.96639,1,GROCERY_I,2019-04-21
1_GROCERY_I,1344,1.5949655,1,GROCERY_I,2019-04-22
1_GROCERY_I,1345,1.8526003,1,GROCERY_I,2019-04-23
1_GROCERY_I,1346,2.3764033,1,GROCERY_I,2019-04-24
1_GROCERY_I,1347,3.1935928,1,GROCERY_I,2019-04-25
1_GROCERY_I,1348,3.4931881,1,GROCERY_I,2019-04-26
1_GROCERY_I,1349,2.0667799,1,GROCERY_I,2019-04-27
1_GROCERY_I,1350,2.0457778,1,GROCERY_I,2019-04-28
1_GROCERY_I,1351,2.051142,1,GROCERY_I,2019-04-29
1_GROCERY_I,1352,2.1404896,1,GROCERY_I,2019-04-30
1_GROCERY_I,1353,2.4851077,1,GROCERY_I,2019-05-01
1_GROCERY_I,1354,3.1516395,1,GROCERY_I,2019-05-02
1_GROCERY_I,1355,3.4377608,1,GROCERY_I,2019-05-03
1_GROCERY_I,1356,1.9831161,1,GROCERY_I,2019-05-04
1_GROCERY_I,1357,1.8809042,1,GROCERY_I,2019-05-05
1_GROCERY_I,1358,1.8985376,1,GROCERY_I,2019-05-06
1_GROCERY_I,1359,2.0254474,1,GROCERY_I,2019-05-07
1_GROCERY_I,1360,2.460379,1,GROCERY_I,2019-05-08
1_GROCERY_I,1361,3.2649524,1,GROCERY_I,2019-05-09
1_GROCERY_I,1362,3.6361113,1,GROCERY_I,2019-05-10
1_GROCERY_I,1363,2.0191545,1,GROCERY_I,2019-05-11
1_GROCERY_I,1364,1.9617957,1,GROCERY_I,2019-05-12
1_GROCERY_I,1365,1.9421875,1,GROCERY_I,2019-05-13
1_GROCERY_I,1366,2.3356042,1,GROCERY_I,2019-05-14
1_GROCERY_I,1367,3.1279361,1,GROCERY_I,2019-05-15
1_GROCERY_I,1368,3.3212395,1,GROCERY_I,2019-05-16
1_GROCERY_I,1369,3.2783427,1,GROCERY_I,2019-05-17
1_GROCERY_I,1370,1.8117306,1,GROCERY_I,2019-05-18
1_GROCERY_I,1371,1.6904223,1,GROCERY_I,2019-05-19
1_GROCERY_I,1372,620.90204,1,GROCERY_I,2019-05-20
1_GROCERY_I,1373,772.9165,1,GROCERY_I,2019-05-21
1_GROCERY_I,1374,514.266,1,GROCERY_I,2019-05-22
1_GROCERY_I,1375,591.1416,1,GROCERY_I,2019-05-23
1_GROCERY_I,1376,621.29193,1,GROCERY_I,2019-05-24
1_GROCERY_I,1377,569.14764,1,GROCERY_I,2019-05-25
1_GROCERY_I,1378,567.84393,1,GROCERY_I,2019-05-26
1_GROCERY_I,1379,593.49,1,GROCERY_I,2019-05-27
1_GROCERY_I,1380,750.94446,1,GROCERY_I,2019-05-28
1_GROCERY_I,1381,491.68713,1,GROCERY_I,2019-05-29
1_GROCERY_I,1382,628.90094,1,GROCERY_I,2019-05-30
1_GROCERY_I,1383,671.68445,1,GROCERY_I,2019-05-31
1_GROCERY_I,1384,666.67755,1,GROCERY_I,2019-06-01
1_GROCERY_I,1385,741.16846,1,GROCERY_I,2019-06-02
1_GROCERY_I,1386,760.72473,1,GROCERY_I,2019-06-03
1_GROCERY_I,1387,848.44745,1,GROCERY_I,2019-06-04
1_GROCERY_I,1388,552.89545,1,GROCERY_I,2019-06-05
1_GROCERY_I,1389,666.16504,1,GROCERY_I,2019-06-06
1_GROCERY_I,1390,729.895,1,GROCERY_I,2019-06-07
1_GROCERY_I,1391,626.6446,1,GROCERY_I,2019-06-08
1_GROCERY_I,1392,614.636,1,GROCERY_I,2019-06-09
1_GROCERY_I,1393,608.32263,1,GROCERY_I,2019-06-10
1_GROCERY_I,1394,462.77994,1,GROCERY_I,2019-06-11
1_GROCERY_I,1395,492.36072,1,GROCERY_I,2019-06-12
1_GROCERY_I,1396,584.67706,1,GROCERY_I,2019-06-13
1_GROCERY_I,1397,649.51733,1,GROCERY_I,2019-06-14
1_GROCERY_I,1398,614.8993,1,GROCERY_I,2019-06-15
1_GROCERY_I,1399,612.70807,1,GROCERY_I,2019-06-16
1_GROCERY_I,1400,329.44928,1,GROCERY_I,2019-06-17
1_GROCERY_I,1401,313.05307,1,GROCERY_I,2019-06-18
1_GROCERY_I,1402,316.75793,1,GROCERY_I,2019-06-19
1_GROCERY_I,1403,424.17468,1,GROCERY_I,2019-06-20
1_GROCERY_I,1404,513.02167,1,GROCERY_I,2019-06-21
1_GROCERY_I,1405,359.25378,1,GROCERY_I,2019-06-22
1_GROCERY_I,1406,323.76752,1,GROCERY_I,2019-06-23
1_GROCERY_I,1407,297.00937,1,GROCERY_I,2019-06-24
1_GROCERY_I,1408,276.6712,1,GROCERY_I,2019-06-25
1_GROCERY_I,1409,290.95312,1,GROCERY_I,2019-06-26
1_GROCERY_I,1410,423.41473,1,GROCERY_I,2019-06-27
1_GROCERY_I,1411,538.42926,1,GROCERY_I,2019-06-28
1_GROCERY_I,1412,395.00134,1,GROCERY_I,2019-06-29
1_GROCERY_I,1413,394.73547,1,GROCERY_I,2019-06-30
1_GROCERY_I,1414,417.98706,1,GROCERY_I,2019-07-01
1_GROCERY_I,1415,422.41937,1,GROCERY_I,2019-07-02
1_GROCERY_I,1416,454.49637,1,GROCERY_I,2019-07-03
1_GROCERY_I,1417,781.1902,1,GROCERY_I,2019-07-04
1_GROCERY_I,1418,895.51013,1,GROCERY_I,2019-07-05
1_GROCERY_I,1419,570.2903,1,GROCERY_I,2019-07-06
1_GROCERY_I,1420,482.86966,1,GROCERY_I,2019-07-07
1_GROCERY_I,1421,395.55234,1,GROCERY_I,2019-07-08
1_GROCERY_I,1422,336.41235,1,GROCERY_I,2019-07-09
1_GROCERY_I,1423,358.65918,1,GROCERY_I,2019-07-10
1_GROCERY_I,1424,491.87866,1,GROCERY_I,2019-07-11
1_GROCERY_I,1425,640.17993,1,GROCERY_I,2019-07-12
1_GROCERY_I,1426,451.36588,1,GROCERY_I,2019-07-13
1_GROCERY_I,1427,389.23013,1,GROCERY_I,2019-07-14
1_GROCERY_I,1428,0.1827405,1,GROCERY_I,2019-07-15
1_GROCERY_I,1429,0.2656249,1,GROCERY_I,2019-07-16
1_GROCERY_I,1430,0.48817885,1,GROCERY_I,2019-07-17
1_GROCERY_I,1431,0.9207385,1,GROCERY_I,2019-07-18
1_GROCERY_I,1432,1.1662103,1,GROCERY_I,2019-07-19
1_GROCERY_I,1433,0.34985536,1,GROCERY_I,2019-07-20
1_GROCERY_I,1434,0.34867135,1,GROCERY_I,2019-07-21
1_GROCERY_I,1435,0.3492616,1,GROCERY_I,2019-07-22
1_GROCERY_I,1436,0.38546005,1,GROCERY_I,2019-07-23
1_GROCERY_I,1437,0.537155,1,GROCERY_I,2019-07-24
1_GROCERY_I,1438,0.8540396,1,GROCERY_I,2019-07-25
1_GROCERY_I,1439,0.9947485,1,GROCERY_I,2019-07-26
1_GROCERY_I,1440,0.26206523,1,GROCERY_I,2019-07-27
1_GROCERY_I,1441,0.23138976,1,GROCERY_I,2019-07-28
1_GROCERY_I,1442,0.2384942,1,GROCERY_I,2019-07-29
1_GROCERY_I,1443,0.28212497,1,GROCERY_I,2019-07-30
1_GROCERY_I,1444,0.44553918,1,GROCERY_I,2019-07-31
1_GROCERY_I,1445,0.8122579,1,GROCERY_I,2019-08-01
1_GROCERY_I,1446,1.0140054,1,GROCERY_I,2019-08-02
1_GROCERY_I,1447,0.24458519,1,GROCERY_I,2019-08-03
1_GROCERY_I,1448,0.23814477,1,GROCERY_I,2019-08-04
1_GROCERY_I,1449,0.24085079,1,GROCERY_I,2019-08-05
1_GROCERY_I,1450,0.35329026,1,GROCERY_I,2019-08-06
1_GROCERY_I,1451,0.738294,1,GROCERY_I,2019-08-07
1_GROCERY_I,1452,0.8862721,1,GROCERY_I,2019-08-08
1_GROCERY_I,1453,0.855599,1,GROCERY_I,2019-08-09
1_GROCERY_I,1454,0.19817646,1,GROCERY_I,2019-08-10
1_GROCERY_I,1455,0.17923969,1,GROCERY_I,2019-08-11
1_GROCERY_I,1456,10.998608,1,GROCERY_I,2019-08-12
1_GROCERY_I,1457,10.739039,1,GROCERY_I,2019-08-13
1_GROCERY_I,1458,11.951915,1,GROCERY_I,2019-08-14
1_GROCERY_I,1459,17.699867,1,GROCERY_I,2019-08-15
1_GROCERY_I,1460,17.44687,1,GROCERY_I,2019-08-16
1_GROCERY_I,1461,11.511952,1,GROCERY_I,2019-08-17
1_GROCERY_I,1462,10.613624,1,GROCERY_I,2019-08-18
1_GROCERY_I,1463,9.606847,1,GROCERY_I,2019-08-19
1_GROCERY_I,1464,9.745755,1,GROCERY_I,2019-08-20
1_GROCERY_I,1465,12.14041,1,GROCERY_I,2019-08-21
1_GROCERY_I,1466,22.60748,1,GROCERY_I,2019-08-22
1_GROCERY_I,1467,21.632633,1,GROCERY_I,2019-08-23
1_GROCERY_I,1468,15.754531,1,GROCERY_I,2019-08-24
1_GROCERY_I,1469,14.393407,1,GROCERY_I,2019-08-25
1_GROCERY_I,1470,12.37901,1,GROCERY_I,2019-08-26
1_GROCERY_I,1471,11.564515,1,GROCERY_I,2019-08-27
1_GROCERY_I,1472,12.492464,1,GROCERY_I,2019-08-28
1_GROCERY_I,1473,18.859581,1,GROCERY_I,2019-08-29
1_GROCERY_I,1474,19.69913,1,GROCERY_I,2019-08-30
1_GROCERY_I,1475,11.797283,1,GROCERY_I,2019-08-31
1_GROCERY_I,1476,10.787775,1,GROCERY_I,2019-09-01
1_GROCERY_I,1477,10.230908,1,GROCERY_I,2019-09-02
1_GROCERY_I,1478,11.216749,1,GROCERY_I,2019-09-03
1_GROCERY_I,1479,14.576115,1,GROCERY_I,2019-09-04
1_GROCERY_I,1480,18.172808,1,GROCERY_I,2019-09-05
1_GROCERY_I,1481,18.33528,1,GROCERY_I,2019-09-06
1_GROCERY_I,1482,12.808544,1,GROCERY_I,2019-09-07
1_GROCERY_I,1483,11.583768,1,GROCERY_I,2019-09-08
1_GROCERY_I,1484,373.13605,1,GROCERY_I,2019-09-09
1_GROCERY_I,1485,390.81293,1,GROCERY_I,2019-09-10
1_GROCERY_I,1486,425.50928,1,GROCERY_I,2019-09-11
1_GROCERY_I,1487,394.7649,1,GROCERY_I,2019-09-12
1_GROCERY_I,1488,448.63165,1,GROCERY_I,2019-09-13
1_GROCERY_I,1489,306.11987,1,GROCERY_I,2019-09-14
1_GROCERY_I,1490,326.25305,1,GROCERY_I,2019-09-15
1_GROCERY_I,1491,350.02625,1,GROCERY_I,2019-09-16
1_GROCERY_I,1492,367.88556,1,GROCERY_I,2019-09-17
1_GROCERY_I,1493,417.12628,1,GROCERY_I,2019-09-18
1_GROCERY_I,1494,417.503,1,GROCERY_I,2019-09-19
1_GROCERY_I,1495,484.47134,1,GROCERY_I,2019-09-20
1_GROCERY_I,1496,369.33563,1,GROCERY_I,2019-09-21
1_GROCERY_I,1497,407.95673,1,GROCERY_I,2019-09-22
1_GROCERY_I,1498,437.09735,1,GROCERY_I,2019-09-23
1_GROCERY_I,1499,448.5858,1,GROCERY_I,2019-09-24
1_GROCERY_I,1500,500.18353,1,GROCERY_I,2019-09-25
1_GROCERY_I,1501,474.11365,1,GROCERY_I,2019-09-26
1_GROCERY_I,1502,516.86566,1,GROCERY_I,2019-09-27
1_GROCERY_I,1503,335.33057,1,GROCERY_I,2019-09-28
1_GROCERY_I,1504,349.34308,1,GROCERY_I,2019-09-29
1_GROCERY_I,1505,378.87244,1,GROCERY_I,2019-09-30
1_GROCERY_I,1506,421.9392,1,GROCERY_I,2019-10-01
1_GROCERY_I,1507,483.8746,1,GROCERY_I,2019-10-02
1_GROCERY_I,1508,398.53757,1,GROCERY_I,2019-10-03
1_GROCERY_I,1509,458.168,1,GROCERY_I,2019-10-04
1_GROCERY_I,1510,323.9314,1,GROCERY_I,2019-10-05
1_GROCERY_I,1511,339.69983,1,GROCERY_I,2019-10-06
1_GROCERY_I,1512,89.14478,1,GROCERY_I,2019-10-07
1_GROCERY_I,1513,82.84849,1,GROCERY_I,2019-10-08
1_GROCERY_I,1514,86.18496,1,GROCERY_I,2019-10-09
1_GROCERY_I,1515,100.83566,1,GROCERY_I,2019-10-10
1_GROCERY_I,1516,94.11525,1,GROCERY_I,2019-10-11
1_GROCERY_I,1517,98.58375,1,GROCERY_I,2019-10-12
1_GROCERY_I,1518,91.57101,1,GROCERY_I,2019-10-13
1_GROCERY_I,1519,83.83314,1,GROCERY_I,2019-10-14
1_GROCERY_I,1520,80.070335,1,GROCERY_I,2019-10-15
1_GROCERY_I,1521,85.13661,1,GROCERY_I,2019-10-16
1_GROCERY_I,1522,103.94707,1,GROCERY_I,2019-10-17
1_GROCERY_I,1523,91.56561,1,GROCERY_I,2019-10-18
1_GROCERY_I,1524,96.7689,1,GROCERY_I,2019-10-19
1_GROCERY_I,1525,90.75281,1,GROCERY_I,2019-10-20
1_GROCERY_I,1526,82.24186,1,GROCERY_I,2019-10-21
1_GROCERY_I,1527,79.59443,1,GROCERY_I,2019-10-22
1_GROCERY_I,1528,87.81956,1,GROCERY_I,2019-10-23
1_GROCERY_I,1529,111.056625,1,GROCERY_I,2019-10-24
1_GROCERY_I,1530,105.19042,1,GROCERY_I,2019-10-25
1_GROCERY_I,1531,105.374596,1,GROCERY_I,2019-10-26
1_GROCERY_I,1532,97.27669,1,GROCERY_I,2019-10-27
1_GROCERY_I,1533,84.83957,1,GROCERY_I,2019-10-28
1_GROCERY_I,1534,78.77278,1,GROCERY_I,2019-10-29
1_GROCERY_I,1535,88.218285,1,GROCERY_I,2019-10-30
1_GROCERY_I,1536,103.32115,1,GROCERY_I,2019-10-31
1_GROCERY_I,1537,97.30143,1,GROCERY_I,2019-11-01
1_GROCERY_I,1538,98.69278,1,GROCERY_I,2019-11-02
1_GROCERY_I,1539,92.03033,1,GROCERY_I,2019-11-03
1_GROCERY_I,1540,4.138128,1,GROCERY_I,2019-11-04
1_GROCERY_I,1541,3.8689451,1,GROCERY_I,2019-11-05
1_GROCERY_I,1542,4.274077,1,GROCERY_I,2019-11-06
1_GROCERY_I,1543,6.0398326,1,GROCERY_I,2019-11-07
1_GROCERY_I,1544,7.21736,1,GROCERY_I,2019-11-08
1_GROCERY_I,1545,4.480228,1,GROCERY_I,2019-11-09
1_GROCERY_I,1546,3.6166015,1,GROCERY_I,2019-11-10
1_GROCERY_I,1547,2.980471,1,GROCERY_I,2019-11-11
1_GROCERY_I,1548,3.082054,1,GROCERY_I,2019-11-12
1_GROCERY_I,1549,4.6819386,1,GROCERY_I,2019-11-13
1_GROCERY_I,1550,9.373879,1,GROCERY_I,2019-11-14
1_GROCERY_I,1551,10.620056,1,GROCERY_I,2019-11-15
1_GROCERY_I,1552,8.598332,1,GROCERY_I,2019-11-16
1_GROCERY_I,1553,7.5060105,1,GROCERY_I,2019-11-17
1_GROCERY_I,1554,5.938831,1,GROCERY_I,2019-11-18
1_GROCERY_I,1555,5.141929,1,GROCERY_I,2019-11-19
1_GROCERY_I,1556,5.5301166,1,GROCERY_I,2019-11-20
1_GROCERY_I,1557,7.3523245,1,GROCERY_I,2019-11-21
1_GROCERY_I,1558,8.712659,1,GROCERY_I,2019-11-22
1_GROCERY_I,1559,5.052151,1,GROCERY_I,2019-11-23
1_GROCERY_I,1560,4.251594,1,GROCERY_I,2019-11-24
1_GROCERY_I,1561,3.8150096,1,GROCERY_I,2019-11-25
1_GROCERY_I,1562,3.961025,1,GROCERY_I,2019-11-26
1_GROCERY_I,1563,5.1488047,1,GROCERY_I,2019-11-27
1_GROCERY_I,1564,6.2493386,1,GROCERY_I,2019-11-28
1_GROCERY_I,1565,7.389206,1,GROCERY_I,2019-11-29
1_GROCERY_I,1566,5.24366,1,GROCERY_I,2019-11-30
1_GROCERY_I,1567,4.4740562,1,GROCERY_I,2019-12-01
1_GROCERY_I,1568,1195.3279,1,GROCERY_I,2019-12-02
1_GROCERY_I,1569,1036.3477,1,GROCERY_I,2019-12-03
1_GROCERY_I,1570,1048.271,1,GROCERY_I,2019-12-04
1_GROCERY_I,1571,1344.0507,1,GROCERY_I,2019-12-05
1_GROCERY_I,1572,1638.9755,1,GROCERY_I,2019-12-06
1_GROCERY_I,1573,1205.3071,1,GROCERY_I,2019-12-07
1_GROCERY_I,1574,2103.6372,1,GROCERY_I,2019-12-08
1_GROCERY_I,1575,1038.8035,1,GROCERY_I,2019-12-09
1_GROCERY_I,1576,967.3847,1,GROCERY_I,2019-12-10
1_GROCERY_I,1577,1010.7319,1,GROCERY_I,2019-12-11
1_GROCERY_I,1578,1336.3279,1,GROCERY_I,2019-12-12
1_GROCERY_I,1579,1640.3734,1,GROCERY_I,2019-12-13
1_GROCERY_I,1580,1257.2732,1,GROCERY_I,2019-12-14
1_GROCERY_I,1581,2267.894,1,GROCERY_I,2019-12-15
1_GROCERY_I,1582,1160.4828,1,GROCERY_I,2019-12-16
1_GROCERY_I,1583,1091.8246,1,GROCERY_I,2019-12-17
1_GROCERY_I,1584,1136.8141,1,GROCERY_I,2019-12-18
1_GROCERY_I,1585,1522.7156,1,GROCERY_I,2019-12-19
1_GROCERY_I,1586,1902.2546,1,GROCERY_I,2019-12-20
1_GROCERY_I,1587,1333.9071,1,GROCERY_I,2019-12-21
1_GROCERY_I,1588,2269.6692,1,GROCERY_I,2019-12-22
1_GROCERY_I,1589,1115.9412,1,GROCERY_I,2019-12-23
1_GROCERY_I,1590,1066.2902,1,GROCERY_I,2019-12-24
1_GROCERY_I,1591,1192.9656,1,GROCERY_I,2019-12-25
1_GROCERY_I,1592,1333.9697,1,GROCERY_I,2019-12-26
1_GROCERY_I,1593,1682.46,1,GROCERY_I,2019-12-27
1_GROCERY_I,1594,1259.9705,1,GROCERY_I,2019-12-28
1_GROCERY_I,1595,2217.8125,1,GROCERY_I,2019-12-29
1_GROCERY_I,1596,1.9567113,1,GROCERY_I,2019-12-30
1_GROCERY_I,1597,2.4634395,1,GROCERY_I,2019-12-31
1_GROCERY_I,1598,3.1997788,1,GROCERY_I,2020-01-01
1_GROCERY_I,1599,4.103364,1,GROCERY_I,2020-01-02
1_GROCERY_I,1600,3.8168516,1,GROCERY_I,2020-01-03
1_GROCERY_I,1601,2.017882,1,GROCERY_I,2020-01-04
1_GROCERY_I,1602,2.011753,1,GROCERY_I,2020-01-05
1_GROCERY_I,1603,2.1050267,1,GROCERY_I,2020-01-06
1_GROCERY_I,1604,2.3719368,1,GROCERY_I,2020-01-07
1_GROCERY_I,1605,3.0049264,1,GROCERY_I,2020-01-08
1_GROCERY_I,1606,3.785494,1,GROCERY_I,2020-01-09
1_GROCERY_I,1607,3.5068429,1,GROCERY_I,2020-01-10
1_GROCERY_I,1608,2.0006387,1,GROCERY_I,2020-01-11
1_GROCERY_I,1609,1.9859349,1,GROCERY_I,2020-01-12
1_GROCERY_I,1610,2.1077785,1,GROCERY_I,2020-01-13
1_GROCERY_I,1611,2.38211,1,GROCERY_I,2020-01-14
1_GROCERY_I,1612,3.0276809,1,GROCERY_I,2020-01-15
1_GROCERY_I,1613,3.8861113,1,GROCERY_I,2020-01-16
1_GROCERY_I,1614,3.6640244,1,GROCERY_I,2020-01-17
1_GROCERY_I,1615,1.966517,1,GROCERY_I,2020-01-18
1_GROCERY_I,1616,1.9704512,1,GROCERY_I,2020-01-19
1_GROCERY_I,1617,2.0295317,1,GROCERY_I,2020-01-20
1_GROCERY_I,1618,2.7631192,1,GROCERY_I,2020-01-21
1_GROCERY_I,1619,3.831197,1,GROCERY_I,2020-01-22
1_GROCERY_I,1620,3.505479,1,GROCERY_I,2020-01-23
1_GROCERY_I,1621,3.0518603,1,GROCERY_I,2020-01-24
1_GROCERY_I,1622,1.728357,1,GROCERY_I,2020-01-25
1_GROCERY_I,1623,1.6635604,1,GROCERY_I,2020-01-26
1_GROCERY_I,1624,6.3335195,1,GROCERY_I,2020-01-27
1_GROCERY_I,1625,5.3535337,1,GROCERY_I,2020-01-28
1_GROCERY_I,1626,6.1425467,1,GROCERY_I,2020-01-29
1_GROCERY_I,1627,15.189157,1,GROCERY_I,2020-01-30
1_GROCERY_I,1628,17.460865,1,GROCERY_I,2020-01-31
1_GROCERY_I,1629,10.428594,1,GROCERY_I,2020-02-01
1_GROCERY_I,1630,9.611775,1,GROCERY_I,2020-02-02
1_GROCERY_I,1631,7.360888,1,GROCERY_I,2020-02-03
1_GROCERY_I,1632,6.342556,1,GROCERY_I,2020-02-04
1_GROCERY_I,1633,6.538246,1,GROCERY_I,2020-02-05
1_GROCERY_I,1634,13.235119,1,GROCERY_I,2020-02-06
1_GROCERY_I,1635,16.43107,1,GROCERY_I,2020-02-07
1_GROCERY_I,1636,8.421311,1,GROCERY_I,2020-02-08
1_GROCERY_I,1637,7.2884016,1,GROCERY_I,2020-02-09
1_GROCERY_I,1638,6.00541,1,GROCERY_I,2020-02-10
1_GROCERY_I,1639,5.5148997,1,GROCERY_I,2020-02-11
1_GROCERY_I,1640,5.862865,1,GROCERY_I,2020-02-12
1_GROCERY_I,1641,11.914067,1,GROCERY_I,2020-02-13
1_GROCERY_I,1642,15.436174,1,GROCERY_I,2020-02-14
1_GROCERY_I,1643,8.960914,1,GROCERY_I,2020-02-15
1_GROCERY_I,1644,7.917794,1,GROCERY_I,2020-02-16
1_GROCERY_I,1645,6.2872295,1,GROCERY_I,2020-02-17
1_GROCERY_I,1646,5.513395,1,GROCERY_I,2020-02-18
1_GROCERY_I,1647,7.277838,1,GROCERY_I,2020-02-19
1_GROCERY_I,1648,11.160089,1,GROCERY_I,2020-02-20
1_GROCERY_I,1649,12.978415,1,GROCERY_I,2020-02-21
1_GROCERY_I,1650,7.438491,1,GROCERY_I,2020-02-22
1_GROCERY_I,1651,6.5265727,1,GROCERY_I,2020-02-23
1_GROCERY_I,1652,3666.8645,1,GROCERY_I,2020-02-24
1_GROCERY_I,1653,3691.1848,1,GROCERY_I,2020-02-25
1_GROCERY_I,1654,4356.3594,1,GROCERY_I,2020-02-26
1_GROCERY_I,1655,5097.4355,1,GROCERY_I,2020-02-27
